Date/Time,Sales Amount,Order ID,Product ID,Product Name,Quantity Sold,Customer ID,Customer Name,Region,Location,Salesperson ID,Salesperson Name,Product Category,Discounts/Promotions,Profit Margin,Payment Method,Order Status
2023-04-17 10:38:49.825251,26.34,0231504,P002,Lavender Lush,107,C7562,Kyle Lawson,Nebraska,Lake Jared,S2382,Johnny Mendoza,Candle,66.09,39.67,Credit Card,Canceled
2023-09-01 08:37:40.086951,26.56,0315289,P002,Citrus Splash Infusion,131,C5891,Alexander Wright,Michigan,Stephenshaven,S4864,Kristen Martinez,Body Scrub,35.27,31.84,Cash,Completed
2023-11-07 16:11:45.406479,18.3,0948825,P003,Citrus Splash Infusion,10,C2195,Michael Johnson,Texas,West Dianemouth,S3279,Kelly Roy,Candle,4.6,48.92,Cash,Completed
2023-09-15 07:23:23.011489,22.28,0258680,P001,Citrus Splash Infusion,158,C7971,Victor Brown,Nevada,East Victoriatown,S7536,Gene Yates,Candle,46.16,35.83,Cash,Completed
2023-10-06 18:51:10.355253,11.43,0442094,P001,Lavender Lush,22,C6643,Dylan Smith,Iowa,Lake Elizabeth,S1263,Brandon Nixon,Candle,55.83,23.55,Online Transfer,Completed
2023-11-26 03:55:37.509935,14.41,0252349,P003,Lavender Lush,196,C8171,Melanie Torres,Kansas,New Kylestad,S4233,Chad Chang,Essential Oil,2.35,18.27,Credit Card,Completed
2023-02-04 16:29:38.380286,9.03,0355619,P002,Citrus Splash Infusion,24,C1155,Maria Sandoval,Delaware,Johnsonfurt,S7421,Jonathan Lynn,Candle,54.01,10.24,Cash,Completed
2023-12-08 01:38:44.063092,26.38,0292545,P003,Winter Wonderland Peppermint,164,C5472,Cathy Contreras,Vermont,Fryland,S7404,Benjamin Casey,Body Scrub,34.84,21.78,Online Transfer,Canceled
2023-11-30 12:46:40.520660,12.27,0312377,P001,Citrus Splash Infusion,92,C5314,Sandra Hall,Delaware,Port Davidbury,S6004,Patricia Gutierrez,Candle,18.46,40.97,Credit Card,Pending
2023-10-07 04:19:22.637142,5.69,0728980,P003,Winter Wonderland Peppermint,107,C6954,Michael Walker,Wisconsin,South Rebecca,S1845,Bob Blake,Candle,84.13,12.72,Cash,Canceled
2023-04-01 22:32:49.250981,11.37,0535406,P001,Lavender Lush,162,C7281,Kevin Burnett,Illinois,Derrickshire,S4703,Jennifer Hughes,Essential Oil,83.55,7.32,Credit Card,Completed
2023-08-11 08:02:48.969855,27.27,0866556,P003,Lavender Lush,156,C8873,Joan Buchanan,Kentucky,West Heather,S5411,Anthony Kennedy,Essential Oil,17.78,12.6,Online Transfer,Canceled
2024-01-07 00:53:37.227566,21.81,0847876,P001,Winter Wonderland Peppermint,94,C8373,Beth Hurley,Alaska,West Charles,S1412,Kathryn Schultz,Body Scrub,62.81,39.27,Cash,Pending
2023-03-07 14:05:25.218408,31.98,0932894,P003,Winter Wonderland Peppermint,21,C8169,Suzanne Davis,North Carolina,South Jeff,S4215,John Cooper,Essential Oil,96.84,40.45,Online Transfer,Completed
2023-04-23 14:25:40.146764,10.47,0233431,P001,Citrus Splash Infusion,16,C1005,Matthew Wood,Delaware,Burnetthaven,S7323,Maria Wilson,Candle,41.08,31.02,Cash,Pending
2023-06-04 16:12:38.359047,25.37,0580409,P002,Winter Wonderland Peppermint,45,C7701,Leroy Taylor,Maryland,Jonesport,S4380,Shannon Harvey,Essential Oil,38.06,40.08,Cash,Canceled
2024-01-07 14:52:53.535126,15.86,0786587,P002,Citrus Splash Infusion,66,C3445,Tracy Cameron,Indiana,West Charles,S5380,Michelle Johnson,Essential Oil,84.49,13.87,Online Transfer,Pending
2023-04-04 01:13:29.739299,27.99,0270288,P002,Winter Wonderland Peppermint,51,C3730,Joseph Green,Texas,Lake Donaldtown,S5565,Rebecca Chavez,Candle,40.54,13.98,Online Transfer,Canceled
2023-07-26 23:54:05.745753,12.77,0825640,P003,Winter Wonderland Peppermint,45,C2352,Gregory Avila,South Dakota,Joemouth,S2242,Amanda Kelley,Body Scrub,75.31,32.93,Credit Card,Canceled
2023-04-27 01:14:05.929135,16.6,0631939,P003,Winter Wonderland Peppermint,132,C2157,Brittany Sanchez,California,Kellymouth,S6728,Jason White,Body Scrub,42.8,26.9,Online Transfer,Completed
2023-06-01 20:57:48.225829,38.08,0476720,P002,Winter Wonderland Peppermint,156,C8339,Ashley Chambers,Minnesota,New Brucemouth,S6939,Rachel Patrick,Body Scrub,87.65,19.21,Online Transfer,Pending
2023-11-27 04:24:24.556046,17.78,0460725,P001,Winter Wonderland Peppermint,110,C4678,Sara Tucker,Minnesota,Petersonfort,S8393,Devin Mendoza PhD,Candle,14.77,31.55,Credit Card,Completed
2023-07-14 21:53:11.527443,38.0,0784995,P003,Citrus Splash Infusion,49,C8510,David Martin,Louisiana,New Jacobville,S2847,Jordan Miller,Essential Oil,13.29,14.6,Credit Card,Canceled
2023-12-02 20:58:38.820416,5.58,0707462,P003,Citrus Splash Infusion,155,C5021,Tina Fuller,New Mexico,Ariasbury,S5352,Jason Shaw,Candle,74.99,27.88,Cash,Pending
2024-01-12 09:04:06.384146,14.74,0919820,P002,Citrus Splash Infusion,84,C6388,David Guzman,Massachusetts,New Catherineland,S5751,Kimberly Hicks,Body Scrub,90.69,38.06,Online Transfer,Pending
2023-06-14 17:25:07.202912,36.7,0652750,P003,Lavender Lush,120,C2577,Daniel Arnold,Michigan,New Brian,S5357,Kimberly Owens,Candle,67.58,49.78,Credit Card,Completed
2024-01-02 16:03:13.000721,6.39,0887497,P002,Citrus Splash Infusion,122,C1216,Mikayla Jordan,Mississippi,East Michael,S2354,John Sharp,Candle,18.32,31.43,Credit Card,Pending
2023-06-09 20:52:11.156447,8.36,0395077,P001,Citrus Splash Infusion,120,C3156,Amy Phillips,Colorado,Hendrixfort,S7782,Alejandro Watts,Body Scrub,3.68,34.2,Online Transfer,Pending
2023-10-06 21:52:47.193698,38.58,0130904,P003,Lavender Lush,145,C6694,Richard Poole,Alabama,Emmaland,S6540,James Dunn,Essential Oil,80.69,22.14,Credit Card,Canceled
2023-11-11 06:28:43.861403,20.67,0288307,P001,Winter Wonderland Peppermint,134,C6446,Jessica Williams,Arkansas,East Andrea,S8127,Robert Simpson,Candle,29.59,28.77,Cash,Completed
2023-09-01 01:30:18.515869,5.55,0269090,P002,Winter Wonderland Peppermint,154,C3054,Frances Davis,Kentucky,South Eric,S3330,Kenneth Moore,Body Scrub,37.14,36.07,Credit Card,Pending
2023-08-08 13:19:15.216786,32.56,0719207,P003,Citrus Splash Infusion,191,C1082,Devin Camacho,Massachusetts,South Anthony,S6349,Deborah Rodriguez,Body Scrub,39.4,21.71,Credit Card,Canceled
2023-12-26 04:07:59.135585,22.9,0297768,P002,Lavender Lush,186,C2234,Veronica Patel,Florida,South Michelleside,S3411,Ruth Todd MD,Essential Oil,56.99,49.98,Cash,Pending
2023-06-11 00:59:55.335472,13.43,0325053,P001,Lavender Lush,93,C6098,Justin Strickland,Montana,Daltonbury,S7542,Elizabeth Abbott,Candle,53.7,23.29,Online Transfer,Completed
2023-05-25 11:19:13.894044,13.34,0493565,P003,Lavender Lush,134,C2829,Heidi Taylor,Montana,Markchester,S1159,Julie Torres,Candle,77.32,48.75,Cash,Completed
2023-06-06 17:56:52.198421,27.45,0710852,P002,Lavender Lush,41,C2620,Laura Grant,South Carolina,Freemanview,S6808,Steven Peters,Body Scrub,18.43,45.27,Online Transfer,Pending
2023-04-26 23:53:59.115348,37.99,0550008,P002,Winter Wonderland Peppermint,87,C5361,Victor Hobbs,South Carolina,West Melissa,S7649,Alyssa Thomas,Candle,64.97,47.7,Credit Card,Pending
2023-11-19 22:02:17.346236,21.09,0595346,P003,Citrus Splash Infusion,103,C8800,Mary Brown,Utah,Kathrynchester,S8873,Frank Jackson,Candle,59.6,47.05,Cash,Canceled
2023-12-10 19:07:39.920596,27.1,0696971,P003,Lavender Lush,137,C2009,Melissa Dominguez,Florida,Bartonbury,S1010,Peter Hernandez,Essential Oil,63.8,29.23,Online Transfer,Completed
2023-05-27 20:24:42.143391,24.17,0420897,P003,Winter Wonderland Peppermint,158,C8876,Jessica Castro,Iowa,Maryview,S6154,Ernest Pittman,Body Scrub,35.93,6.4,Online Transfer,Pending
2023-08-24 11:30:57.187011,12.64,0985856,P001,Winter Wonderland Peppermint,22,C5260,Michaela Mitchell,Louisiana,Snydermouth,S7490,Kevin Miller,Body Scrub,50.97,22.8,Credit Card,Pending
2023-11-09 16:07:38.973513,26.37,0786573,P003,Citrus Splash Infusion,189,C2616,Amanda Castillo,Iowa,Robinsonmouth,S4932,William Tran,Body Scrub,57.07,13.56,Cash,Pending
2023-05-27 16:37:46.041303,28.72,0182992,P001,Lavender Lush,42,C7495,Bridget Alexander,Florida,Mccarthyhaven,S6330,Rodney Taylor,Candle,53.55,8.76,Credit Card,Completed
2023-12-05 20:20:04.509406,10.65,0986240,P002,Citrus Splash Infusion,156,C3144,Alexander Hanna,California,Port Jessicaville,S2325,Ashley Watson,Essential Oil,55.95,15.45,Credit Card,Completed
2023-02-26 08:18:39.388331,34.64,0296800,P003,Lavender Lush,109,C7146,Paul Wright,Florida,Salazarville,S4529,Richard Cabrera,Candle,14.53,34.92,Credit Card,Canceled
2023-01-23 17:51:28.535820,8.88,0140572,P001,Citrus Splash Infusion,54,C5421,Jeremy Elliott,Texas,East Donnaside,S3168,Nicole Berry,Candle,27.61,48.88,Credit Card,Canceled
2023-12-21 18:49:02.077790,38.57,0764567,P003,Winter Wonderland Peppermint,146,C5704,Maureen Brown,New York,Jeremyport,S4496,Robert Wyatt,Essential Oil,37.81,5.84,Credit Card,Completed
2023-11-04 18:34:59.979498,38.54,0138395,P001,Citrus Splash Infusion,91,C8431,Lisa Warren,Louisiana,Donnaberg,S1236,Todd Soto,Body Scrub,62.51,46.13,Credit Card,Canceled
2023-02-28 23:50:38.662428,25.17,0199125,P003,Citrus Splash Infusion,98,C1398,Jesus Gregory,Georgia,East Gregory,S2643,Robert Calderon,Candle,88.4,26.26,Cash,Completed
2023-06-18 04:35:32.810143,11.3,0479851,P003,Citrus Splash Infusion,105,C4058,Michael Brown,Washington,South Ginamouth,S7234,Scott Yang,Candle,67.3,15.75,Online Transfer,Completed
2023-10-24 13:46:11.021914,29.0,0910953,P002,Winter Wonderland Peppermint,182,C1788,David Tucker,Massachusetts,South Anthonyview,S2780,Isabella Green,Body Scrub,41.78,26.81,Online Transfer,Completed
2023-06-02 06:33:23.688174,37.31,0536969,P003,Citrus Splash Infusion,86,C5917,Gail Ross,Ohio,Snowport,S5069,Richard Peters,Essential Oil,32.25,31.86,Online Transfer,Completed
2023-03-06 21:13:27.837458,35.95,0975734,P002,Winter Wonderland Peppermint,33,C2863,Shelly Cummings,Louisiana,Tylerton,S1055,James Mendoza,Essential Oil,73.73,46.29,Cash,Pending
2024-01-01 06:29:32.312464,35.89,0363395,P003,Lavender Lush,92,C7346,Jason Lara,New Jersey,West David,S2305,Christopher Cox,Candle,40.65,28.2,Cash,Pending
2023-02-24 05:26:49.630632,24.54,0927365,P001,Citrus Splash Infusion,186,C1628,Jennifer Garcia,Washington,Burtonburgh,S3764,Douglas Whitaker,Body Scrub,53.57,45.89,Cash,Pending
2023-10-03 20:36:21.604585,31.9,0547062,P003,Citrus Splash Infusion,14,C2491,William Williams,Hawaii,Melissaville,S7160,Christopher Richmond,Essential Oil,33.24,21.93,Online Transfer,Canceled
2023-08-05 13:17:04.776150,20.08,0763170,P003,Winter Wonderland Peppermint,187,C7172,Brandon Bradford,Montana,North Alexandramouth,S3290,Diana Beard,Candle,52.99,36.84,Cash,Pending
2023-12-21 15:39:15.053700,7.22,0520283,P001,Citrus Splash Infusion,62,C2787,Lisa Hernandez,Missouri,Jeremyton,S7135,Michael Townsend,Candle,37.51,36.13,Cash,Completed
2023-03-09 20:39:30.169275,13.14,0170869,P003,Lavender Lush,122,C6831,Alejandro Walters,Georgia,Lake Scott,S3739,Claudia Rose,Candle,99.51,28.03,Cash,Pending
2023-04-14 20:33:31.695381,11.21,0365426,P003,Citrus Splash Infusion,101,C8053,Kenneth Edwards,North Dakota,Ashleyport,S5145,Kevin Alexander,Candle,53.03,26.36,Credit Card,Canceled
2023-05-23 18:12:15.991797,24.04,0580599,P002,Winter Wonderland Peppermint,89,C5897,John Mccarty,Tennessee,Catherineborough,S4849,Jordan Dickson,Body Scrub,45.06,9.84,Credit Card,Completed
2023-11-18 10:19:20.583702,20.84,0448826,P001,Winter Wonderland Peppermint,178,C7954,Michelle Wilson,Maine,Gonzalezfort,S3930,Anthony Pierce,Body Scrub,24.5,11.83,Online Transfer,Pending
2023-04-03 01:31:56.332155,32.67,0155862,P001,Lavender Lush,56,C1690,Kaitlyn Gonzalez,Florida,Ingramfurt,S7223,Steven Beard,Body Scrub,80.31,16.57,Credit Card,Canceled
2023-01-31 04:34:07.525441,23.61,0414122,P002,Winter Wonderland Peppermint,101,C7627,Tiffany Carr,Iowa,New Joe,S1149,Tracey Romero,Essential Oil,66.86,28.93,Online Transfer,Completed
2023-09-06 06:32:35.338658,36.39,0245427,P003,Winter Wonderland Peppermint,128,C3887,Angelica Hammond,Indiana,Brooksville,S6688,Samantha Conner,Essential Oil,40.41,46.9,Online Transfer,Completed
2023-04-08 01:55:48.024879,32.4,0361427,P002,Citrus Splash Infusion,147,C3450,Samuel Hess,Mississippi,Mirandamouth,S8397,Spencer Hudson,Body Scrub,74.32,16.21,Credit Card,Canceled
2023-10-11 10:16:13.009272,8.89,0263495,P001,Citrus Splash Infusion,173,C5056,Todd Turner,Massachusetts,Port Matthewville,S6902,Eric Brown,Body Scrub,98.79,30.63,Online Transfer,Pending
2023-04-04 16:01:30.457543,12.38,0517949,P002,Winter Wonderland Peppermint,80,C6159,Alan Martin,Illinois,Hernandezton,S4658,Christopher Webb,Body Scrub,18.81,19.67,Cash,Pending
2023-10-17 01:41:33.382744,19.49,0541171,P002,Winter Wonderland Peppermint,195,C6527,Mary Robinson,Colorado,North Phillipton,S8656,Emily Juarez,Essential Oil,23.6,6.9,Online Transfer,Pending
2023-03-27 09:23:15.593937,16.56,0434582,P003,Citrus Splash Infusion,105,C7777,Michael Mays,Nevada,Randolphstad,S8700,Justin Robles,Candle,72.28,28.88,Credit Card,Canceled
2023-07-31 03:07:18.633893,30.45,0549165,P001,Winter Wonderland Peppermint,163,C3719,Beth Crawford,Mississippi,Rodriguezborough,S3552,Christopher Wallace,Candle,93.45,43.19,Online Transfer,Canceled
2023-03-22 22:12:28.149967,26.52,0976249,P003,Lavender Lush,8,C8305,Kim Sawyer,Oklahoma,West Alyssabury,S2893,Victor Andrade,Body Scrub,76.22,26.88,Cash,Canceled
2023-03-24 22:43:34.778849,33.71,0800906,P002,Lavender Lush,37,C3641,Robert Mathis,Ohio,Sarahborough,S7468,Anita Smith,Essential Oil,77.99,45.59,Online Transfer,Completed
2023-02-22 09:33:36.452416,11.12,0296542,P003,Citrus Splash Infusion,145,C3829,Anthony Watson,Georgia,North Carol,S6062,Matthew Burgess,Candle,10.02,27.08,Cash,Completed
2024-01-02 00:26:15.282912,6.59,0931541,P001,Lavender Lush,135,C4080,Frances Ford,Virginia,Chapmanville,S7270,Gabriella Adams,Body Scrub,29.6,48.19,Online Transfer,Completed
2023-09-10 08:23:52.180685,8.79,0831063,P002,Winter Wonderland Peppermint,14,C7647,Janice Wilson,Vermont,East Kristina,S2463,Juan Young,Essential Oil,85.12,5.24,Credit Card,Completed
2023-08-13 02:43:01.108228,8.0,0646730,P001,Lavender Lush,83,C5978,Jonathan Hurst,North Carolina,Gardnerville,S5031,Brooke Daugherty,Essential Oil,20.59,46.78,Credit Card,Pending
2023-12-20 01:58:52.719075,19.91,0702881,P002,Citrus Splash Infusion,42,C1357,Jay Miles,Kentucky,New Jacob,S1888,Robert Ferguson DVM,Candle,97.84,20.81,Online Transfer,Completed
2023-09-11 08:31:56.614279,29.39,0595818,P001,Lavender Lush,160,C3835,Justin Wong,Tennessee,Jonesbury,S1132,John Carter,Body Scrub,37.39,24.97,Credit Card,Completed
2023-06-07 00:37:53.864360,37.78,0704941,P003,Citrus Splash Infusion,84,C5921,Angela Arroyo,Illinois,East Hannahborough,S3579,Katherine Griffin,Body Scrub,42.94,39.45,Online Transfer,Completed
2024-01-15 14:06:38.110139,26.58,0231577,P003,Lavender Lush,131,C2030,Russell Hayes,Wisconsin,West Michaelberg,S5938,William Reyes,Essential Oil,71.27,30.34,Cash,Completed
2023-02-11 20:21:57.654736,35.35,0512787,P001,Winter Wonderland Peppermint,37,C8514,Kim Robles,Texas,Melodyland,S8280,Jennifer Anderson,Body Scrub,67.55,9.66,Cash,Pending
2023-04-21 06:52:55.084386,8.41,0806387,P003,Citrus Splash Infusion,100,C6374,Gabrielle Jones,North Carolina,New Monicachester,S2813,Roger Baker,Candle,66.28,41.9,Online Transfer,Pending
2023-11-01 18:03:31.130896,37.42,0748961,P001,Winter Wonderland Peppermint,116,C3746,Mariah Kennedy,Alabama,Lake Thomas,S4363,Ashley Arias,Candle,31.79,36.01,Credit Card,Pending
2023-11-03 01:43:03.409966,37.06,0282889,P002,Winter Wonderland Peppermint,189,C7308,Mitchell Wilcox,Indiana,Justinton,S7500,Stacy Miller,Body Scrub,91.77,11.32,Cash,Canceled
2023-11-08 18:23:35.730819,37.01,0646257,P002,Winter Wonderland Peppermint,22,C4575,Edward Zuniga,Arkansas,South Stephanieborough,S7387,Eric Goodman,Body Scrub,93.9,34.26,Online Transfer,Pending
2023-11-24 21:11:32.195471,19.76,0120528,P001,Citrus Splash Infusion,101,C8864,Wendy Hancock,Arizona,Johnport,S6284,William Chan,Body Scrub,63.9,48.95,Credit Card,Completed
2023-02-04 18:14:29.888221,20.79,0853369,P002,Lavender Lush,15,C2669,Andrew Cook,Missouri,Lake Joshuafurt,S8855,Christopher Riley,Candle,41.77,8.81,Online Transfer,Completed
2023-04-26 00:23:16.993119,34.74,0346142,P001,Citrus Splash Infusion,98,C4213,Stephanie Hall,Maryland,Russellborough,S4815,David Hall,Candle,23.8,17.71,Credit Card,Completed
2023-09-27 16:08:11.602602,17.69,0449879,P002,Winter Wonderland Peppermint,66,C2978,Sara Barnett,Pennsylvania,Ashleybury,S3498,Richard Johnson,Body Scrub,95.85,49.06,Cash,Completed
2023-02-02 18:17:53.154679,18.27,0779922,P001,Lavender Lush,128,C1156,Sheryl Espinoza,Hawaii,Annetteside,S7401,Pamela Owens,Candle,38.72,11.18,Online Transfer,Canceled
2023-07-18 18:00:17.951305,28.33,0750144,P002,Citrus Splash Infusion,118,C8560,Robin Lee,Washington,Lynchview,S4025,Jacqueline Alvarado,Candle,72.02,28.01,Online Transfer,Completed
2023-09-19 07:07:49.967146,15.07,0795133,P002,Winter Wonderland Peppermint,52,C4958,Jeff Thomas,Wyoming,Tranburgh,S7032,Mark Robinson,Essential Oil,59.73,47.4,Credit Card,Completed
2023-11-06 16:38:37.180263,10.43,0980513,P002,Winter Wonderland Peppermint,80,C5983,James Thornton,Montana,South Joseph,S3074,Arthur Morrow,Candle,49.74,8.29,Online Transfer,Pending
2023-02-13 23:28:29.491122,16.05,0198084,P001,Citrus Splash Infusion,109,C4245,Eric Bonilla,Idaho,North Nichole,S3504,David Mcgrath DDS,Body Scrub,82.18,22.34,Online Transfer,Completed
2023-05-25 19:09:30.648639,11.26,0438391,P003,Lavender Lush,178,C8832,Alejandra Hansen,Indiana,Andrewsport,S7100,Stephanie Armstrong,Essential Oil,21.47,17.08,Online Transfer,Canceled
2023-04-10 01:27:13.731613,22.27,0514959,P001,Winter Wonderland Peppermint,34,C3630,Michael Jones,Kentucky,Lake Christopherside,S1309,Steven Baker,Candle,30.07,15.46,Cash,Canceled
2023-04-22 02:08:58.780044,23.57,0169795,P002,Citrus Splash Infusion,138,C5056,Kimberly Reed,Idaho,East Randy,S6075,Cheryl Jones,Candle,69.68,16.0,Credit Card,Completed
2024-01-05 06:01:41.686531,23.83,0617957,P002,Citrus Splash Infusion,184,C5595,Jason Brown,Maine,West Robertmouth,S2873,Mark Mccoy,Candle,48.81,19.78,Cash,Completed
2023-06-21 00:45:23.293912,13.47,0830594,P001,Lavender Lush,113,C3849,Mary Hatfield,Indiana,Tannerfurt,S2805,George Williams,Candle,33.6,12.21,Credit Card,Canceled
2023-06-06 23:08:48.149854,24.54,0551199,P001,Winter Wonderland Peppermint,181,C6561,Heather Christian,Delaware,North Dorothytown,S3152,Sarah Hall,Body Scrub,91.33,44.81,Cash,Pending
2023-04-13 02:14:43.236557,29.93,0426536,P003,Lavender Lush,102,C7285,Susan Rios MD,Idaho,Castanedafort,S2771,Todd Lopez,Essential Oil,2.31,38.26,Online Transfer,Pending
2024-01-01 03:55:53.527567,27.57,0181804,P001,Winter Wonderland Peppermint,73,C3113,Johnathan Carpenter,Delaware,Romerostad,S1347,Dakota Bell,Candle,64.72,29.96,Online Transfer,Pending
2023-12-09 13:44:46.901621,21.13,0113272,P002,Winter Wonderland Peppermint,180,C6560,Jeffrey Garcia,Massachusetts,Anthonyberg,S5025,Christine Williams,Essential Oil,98.58,13.33,Cash,Canceled
2023-08-08 14:07:27.112489,24.31,0907418,P003,Lavender Lush,132,C6758,Amanda Robinson,New York,Sarahview,S6274,Lisa Cruz,Essential Oil,8.69,28.24,Cash,Completed
2023-07-13 14:29:18.365702,18.89,0478671,P003,Citrus Splash Infusion,181,C5590,Paula Mckenzie,South Carolina,Haysport,S7932,Sarah Gonzales,Candle,18.06,38.15,Credit Card,Pending
2023-03-10 18:04:05.704734,35.45,0747489,P003,Winter Wonderland Peppermint,134,C8711,Courtney Anthony,New Mexico,Port Christineberg,S6358,Debra Garner,Candle,29.46,13.01,Online Transfer,Completed
2023-02-09 18:26:18.396269,8.52,0249327,P001,Lavender Lush,2,C2363,Allison Murphy,Alaska,East Nancyside,S4362,Cheryl Hansen,Candle,91.45,10.23,Online Transfer,Canceled
2023-11-28 03:19:22.983655,39.86,0365227,P001,Lavender Lush,37,C7633,Austin Rich,Texas,New Albertmouth,S1943,Julia Obrien,Essential Oil,88.25,46.71,Credit Card,Completed
2023-07-08 17:42:09.391577,29.76,0928998,P003,Winter Wonderland Peppermint,113,C7885,Ashley Jones,Vermont,South Amyshire,S1163,Melissa Jennings,Candle,72.56,39.77,Online Transfer,Canceled
2023-11-12 10:01:38.856613,25.66,0701056,P003,Citrus Splash Infusion,87,C6983,James Lowe,Colorado,Mossside,S1683,Anthony Ruiz,Candle,77.18,30.91,Cash,Pending
2023-12-07 20:52:33.844131,15.31,0495593,P001,Lavender Lush,70,C1244,Patricia Reeves,Missouri,Hughesport,S3450,Debra Turner,Essential Oil,34.15,10.62,Credit Card,Canceled
2023-10-25 01:57:02.928304,21.76,0620702,P003,Citrus Splash Infusion,184,C7845,Derrick Watson,Tennessee,Timothyport,S1784,Claudia Bowers,Body Scrub,58.68,33.89,Online Transfer,Pending
2023-10-16 06:45:06.750381,11.85,0158028,P001,Citrus Splash Infusion,45,C4665,Kelly Malone,North Carolina,West Johnview,S5761,Sara Quinn,Body Scrub,79.29,37.67,Online Transfer,Pending
2023-11-29 12:48:40.967520,7.67,0602402,P003,Winter Wonderland Peppermint,102,C4313,David Miller,Oregon,East Mirandaborough,S4578,Sarah Hayes,Body Scrub,25.72,27.63,Cash,Pending
2023-09-29 17:01:43.944929,36.48,0232467,P001,Winter Wonderland Peppermint,122,C8920,Dr. Carol Grant,Louisiana,New Alanshire,S4083,Patricia Padilla,Candle,29.85,5.75,Cash,Canceled
2023-01-30 16:45:28.799933,23.19,0330159,P003,Citrus Splash Infusion,115,C5554,Linda Oconnor,Maine,Port Justin,S4784,Adam Bennett,Essential Oil,68.64,48.36,Cash,Canceled
2023-07-11 10:37:04.801811,6.52,0683703,P003,Lavender Lush,123,C5595,Kathleen Edwards,Illinois,Rodriguezland,S4020,John Hunter,Essential Oil,29.84,25.44,Online Transfer,Canceled
2023-04-28 18:24:25.808180,28.75,0772921,P002,Citrus Splash Infusion,51,C4320,Ashley James,Minnesota,Rogershaven,S3001,Anthony Hunt,Body Scrub,90.16,15.62,Online Transfer,Completed
2023-07-27 15:45:43.143938,12.38,0691855,P003,Winter Wonderland Peppermint,71,C8848,Kelsey Johnson,Kentucky,Jerrystad,S7047,Ian Roberts,Body Scrub,16.43,31.79,Credit Card,Completed
2023-07-24 21:55:26.503349,5.62,0681038,P003,Citrus Splash Infusion,21,C7921,Tiffany Smith,Maryland,Mendezville,S4092,Jessica Burton,Essential Oil,51.62,13.37,Online Transfer,Canceled
2023-05-28 07:44:54.572691,31.71,0246710,P002,Citrus Splash Infusion,52,C6837,Phyllis Davis,Minnesota,South Ashleymouth,S6245,Benjamin Moore,Candle,66.3,46.77,Online Transfer,Pending
2023-03-07 11:30:55.466994,14.04,0586766,P001,Winter Wonderland Peppermint,36,C5258,Danielle Lewis,Arizona,Lake James,S5432,Dawn Ferguson,Essential Oil,99.69,16.92,Credit Card,Pending
2023-10-26 12:59:38.367809,14.7,0715768,P001,Winter Wonderland Peppermint,19,C7720,Wayne Hall,Wyoming,New Grant,S2994,Cynthia Combs,Candle,93.54,36.76,Cash,Canceled
2023-02-27 05:06:42.372478,38.67,0158400,P001,Winter Wonderland Peppermint,96,C5642,Stephanie Evans,South Carolina,Matthewland,S8029,Cynthia Reyes,Essential Oil,16.83,22.24,Online Transfer,Completed
2023-06-22 08:21:27.746704,24.18,0403097,P001,Lavender Lush,147,C4983,Robert Holmes,Connecticut,Elizabethchester,S7245,Alice Sherman,Candle,17.93,14.72,Credit Card,Pending
2023-11-27 04:18:44.707809,38.64,0234994,P003,Citrus Splash Infusion,18,C4292,Nancy Baldwin,California,North Erinmouth,S5664,Alan Bennett,Candle,50.88,14.53,Online Transfer,Pending
2023-07-23 16:53:37.868952,31.53,0553984,P003,Lavender Lush,47,C8509,Willie Matthews,Mississippi,New Benjaminshire,S2113,Debbie Bernard,Essential Oil,24.36,35.94,Cash,Pending
2024-01-14 03:20:54.757261,26.66,0737454,P001,Citrus Splash Infusion,179,C5332,Derrick Johnson,Texas,Kristibury,S6488,Latoya Gomez MD,Essential Oil,12.41,11.62,Online Transfer,Completed
2023-01-28 00:43:14.705506,14.47,0699725,P003,Winter Wonderland Peppermint,152,C5069,Vanessa Wade,Alabama,West Toddfurt,S3322,Michael Dean,Essential Oil,66.77,48.16,Credit Card,Completed
2024-01-12 10:48:14.612381,36.36,0616785,P003,Winter Wonderland Peppermint,187,C7401,Antonio Holt,Missouri,Jeremymouth,S8986,Jill Wheeler,Essential Oil,76.34,42.89,Online Transfer,Pending
2023-01-26 08:06:24.892686,26.21,0289097,P003,Citrus Splash Infusion,142,C8853,Audrey Jenkins,Idaho,East Elizabeth,S8341,Mrs. Alejandra Bridges MD,Essential Oil,11.03,12.3,Cash,Canceled
2024-01-18 00:24:12.617206,24.66,0103899,P003,Winter Wonderland Peppermint,140,C8997,Jeffrey Spence,Arizona,Sampsonton,S3991,Kristin Thomas,Body Scrub,50.69,38.39,Cash,Canceled
2023-04-30 04:41:50.862733,5.88,0905210,P002,Citrus Splash Infusion,174,C2922,Wendy Khan,North Dakota,Port Susanville,S4061,Christopher Gonzalez,Candle,62.61,25.17,Cash,Pending
2023-03-03 06:27:22.559973,29.51,0616084,P003,Lavender Lush,119,C2815,Bridget Gibbs,New Hampshire,Rickeyfort,S3250,Cody Pearson,Body Scrub,48.22,29.14,Credit Card,Canceled
2023-07-26 03:36:44.270817,5.32,0469803,P001,Lavender Lush,48,C6567,Wendy Harrell,Connecticut,Haleyshire,S6168,Cynthia Johnson,Candle,68.73,32.83,Cash,Pending
